R1	R2	R3	P1	P2	P3	P4	P5	ID	Reaction_Energy
C1_0	H1C3N1_21		H1_0	C4N1_1				251	0.0402055853859995
C1_0	H1C3N1_21		H1_0	C4N1_2				251	0.09129313468499944
C1_0	H1C3N1_21		H1_0	C4N1_3				251	0.06556368985699912
C1_0	H1C3N1_21		H1_0	C4N1_4				251	0.09795523212399893
C1_0	H1C3N1_21		H1_0	C4N1_5				251	0.18073975465899927
C1_0	H1C3N1_21		H1_0	C4N1_6				251	0.0044323833849997385
C1_0	H1C3N1_21		H1_0	C4N1_7				251	-0.029721373449000055
C1_0	H1C3N1_21		H1_0	C4N1_8				251	0.059070263468999684
C1_0	H1C3N1_21		H1_0	C4N1_9				251	0.09795539791899976
C1_0	H1C3N1_21		H1_0	C4N1_10				251	0.07898252750399948
C1_0	H1C3N1_21		H1_0	C4N1_11				251	0.04020071398799985
C1_0	H1C3N1_21		H1_0	C4N1_12				251	0.20459816258300023
C1_0	H1C3N1_21		H1_0	C4N1_13				251	0.08492924442600014
C1_0	H1C3N1_21		H1_0	C4N1_14				251	0.0849303082390005
C1_0	H1C3N1_21		H1_0	C4N1_15				251	0.05205134734199923
C1_0	H1C3N1_21		H1_0	C4N1_16				251	0.05763687569699982
C1_0	H1C3N1_21		H1_0	C4N1_17				251	0.10217289500499938
C1_0	H1C3N1_21		H1_0	C4N1_18				251	0.06556382382899884
C1_0	H1C3N1_21		H1_0	C4N1_19				251	0.12586505743700016
C1_0	H1C3N1_21		H1_0	C4N1_20				251	0.05205164884899993
C1_0	H1C3N1_21		H1_0	C4N1_21				251	-0.00048219944400074155
C1_0	H1C3N1_21		H1_0	C4N1_22				251	0.05737865224499927
C1_0	H1C3N1_21		H1_0	C4N1_23				251	-0.054928721079001264
C1_0	H1C3N1_21		H1_0	C4N1_24				251	0.05690191202499939
C1_0	H1C3N1_21		H1_0	C4N1_25				251	0.17002629429599914
C1_0	H1C3N1_21		H1_0	C4N1_26				251	0.05723510387199937
C1_0	H1C3N1_21		H1_0	C4N1_27				251	0.07139682464299923
C1_0	H1C3N1_21		H1_0	C4N1_28				251	-0.0231533772989998
C1_0	H1C3N1_21		H1_0	C4N1_29				251	0.0993385955419992
C1_0	H1C3N1_21		H1_0	C4N1_30				251	0.0788952077889995
C1_0	H1C3N1_21		H1_0	C4N1_31				251	0.0655641124309998
C1_0	H1C3N1_22		H1_0	C4N1_0				251	-0.117774594989001
C1_0	H1C3N1_22		H1_0	C4N1_1				251	-0.08613675267700138
C1_0	H1C3N1_22		H1_0	C4N1_2				251	-0.03504920337800144
C1_0	H1C3N1_22		H1_0	C4N1_3				251	-0.06077864820600176
C1_0	H1C3N1_22		H1_0	C4N1_4				251	-0.028387105939001955
C1_0	H1C3N1_22		H1_0	C4N1_5				251	0.054397416595998394
C1_0	H1C3N1_22		H1_0	C4N1_6				251	-0.12190995467800114
C1_0	H1C3N1_22		H1_0	C4N1_7				251	-0.15606371151200094
C1_0	H1C3N1_22		H1_0	C4N1_8				251	-0.0672720745940012
C1_0	H1C3N1_22		H1_0	C4N1_9				251	-0.028386940144001116
C1_0	H1C3N1_22		H1_0	C4N1_10				251	-0.0473598105590014
C1_0	H1C3N1_22		H1_0	C4N1_11				251	-0.08614162407500103
C1_0	H1C3N1_22		H1_0	C4N1_12				251	0.07825582451999935
C1_0	H1C3N1_22		H1_0	C4N1_13				251	-0.04141309363700074
C1_0	H1C3N1_22		H1_0	C4N1_14				251	-0.041412029824000385
C1_0	H1C3N1_22		H1_0	C4N1_15				251	-0.07429099072100165
C1_0	H1C3N1_22		H1_0	C4N1_16				251	-0.06870546236600106
C1_0	H1C3N1_22		H1_0	C4N1_17				251	-0.024169443058001505
C1_0	H1C3N1_22		H1_0	C4N1_18				251	-0.060778514234002046
C1_0	H1C3N1_22		H1_0	C4N1_19				251	-0.0004772806260007201
C1_0	H1C3N1_22		H1_0	C4N1_20				251	-0.07429068921400095
C1_0	H1C3N1_22		H1_0	C4N1_21				251	-0.12682453750700162
C1_0	H1C3N1_22		H1_0	C4N1_22				251	-0.06896368581800161
C1_0	H1C3N1_22		H1_0	C4N1_23				251	-0.18127105914200214
C1_0	H1C3N1_22		H1_0	C4N1_24				251	-0.06944042603800149
C1_0	H1C3N1_22		H1_0	C4N1_25				251	0.043683956232998256
C1_0	H1C3N1_22		H1_0	C4N1_26				251	-0.06910723419100151
C1_0	H1C3N1_22		H1_0	C4N1_27				251	-0.054945513420001646
C1_0	H1C3N1_22		H1_0	C4N1_28				251	-0.14949571536200068
C1_0	H1C3N1_22		H1_0	C4N1_29				251	-0.027003742521001683
C1_0	H1C3N1_22		H1_0	C4N1_30				251	-0.04744713027400138
C1_0	H1C3N1_22		H1_0	C4N1_31				251	-0.06077822563200108
C1_0	H1C3N1_23		H1_0	C4N1_0				251	-0.023108812291001257
C1_0	H1C3N1_23		H1_0	C4N1_1				251	0.008529030020998363
C1_0	H1C3N1_23		H1_0	C4N1_2				251	0.05961657931999831
C1_0	H1C3N1_23		H1_0	C4N1_3				251	0.03388713449199798
C1_0	H1C3N1_23		H1_0	C4N1_4				251	0.06627867675899779
C1_0	H1C3N1_23		H1_0	C4N1_5				251	0.14906319929399814
C1_0	H1C3N1_23		H1_0	C4N1_6				251	-0.027244171980001397
C1_0	H1C3N1_23		H1_0	C4N1_7				251	-0.06139792881400119
C1_0	H1C3N1_23		H1_0	C4N1_8				251	0.02739370810399855
C1_0	H1C3N1_23		H1_0	C4N1_9				251	0.06627884255399863
C1_0	H1C3N1_23		H1_0	C4N1_10				251	0.04730597213899834
C1_0	H1C3N1_23		H1_0	C4N1_11				251	0.008524158622998712
C1_0	H1C3N1_23		H1_0	C4N1_12				251	0.1729216072179991
C1_0	H1C3N1_23		H1_0	C4N1_13				251	0.053252689060999
C1_0	H1C3N1_23		H1_0	C4N1_14				251	0.05325375287399936
C1_0	H1C3N1_23		H1_0	C4N1_15				251	0.020374791976998097
C1_0	H1C3N1_23		H1_0	C4N1_16				251	0.025960320331998687
C1_0	H1C3N1_23		H1_0	C4N1_17				251	0.07049633963999824
C1_0	H1C3N1_23		H1_0	C4N1_18				251	0.0338872684639977
C1_0	H1C3N1_23		H1_0	C4N1_19				251	0.09418850207199903
C1_0	H1C3N1_23		H1_0	C4N1_20				251	0.020375093483998796
C1_0	H1C3N1_23		H1_0	C4N1_21				251	-0.03215875480900188
C1_0	H1C3N1_23		H1_0	C4N1_22				251	0.025702096879998138
C1_0	H1C3N1_23		H1_0	C4N1_23				251	-0.0866052764440024
C1_0	H1C3N1_23		H1_0	C4N1_24				251	0.025225356659998255
C1_0	H1C3N1_23		H1_0	C4N1_25				251	0.138349738930998
C1_0	H1C3N1_23		H1_0	C4N1_26				251	0.025558548506998235
C1_0	H1C3N1_23		H1_0	C4N1_27				251	0.0397202692779981
C1_0	H1C3N1_23		H1_0	C4N1_28				251	-0.054829932664000935
C1_0	H1C3N1_23		H1_0	C4N1_29				251	0.06766204017699806
C1_0	H1C3N1_23		H1_0	C4N1_30				251	0.047218652423998364
C1_0	H1C3N1_23		H1_0	C4N1_31				251	0.033887557065998664
C1_0	H1C3N1_24		H1_0	C4N1_0				251	-0.12061276229900031
C1_0	H1C3N1_24		H1_0	C4N1_1				251	-0.08897491998700069
C1_0	H1C3N1_24		H1_0	C4N1_2				251	-0.03788737068800074
C1_0	H1C3N1_24		H1_0	C4N1_3				251	-0.06361681551600107
C1_0	H1C3N1_24		H1_0	C4N1_4				251	-0.031225273249001262
C1_0	H1C3N1_24		H1_0	C4N1_5				251	0.05155924928599909
C1_0	H1C3N1_24		H1_0	C4N1_6				251	-0.12474812198800045
C1_0	H1C3N1_24		H1_0	C4N1_7				251	-0.15890187882200024
C1_0	H1C3N1_24		H1_0	C4N1_8				251	-0.0701102419040005
C1_0	H1C3N1_24		H1_0	C4N1_9				251	-0.031225107454000423
C1_0	H1C3N1_24		H1_0	C4N1_10				251	-0.05019797786900071
C1_0	H1C3N1_24		H1_0	C4N1_11				251	-0.08897979138500034
C1_0	H1C3N1_24		H1_0	C4N1_12				251	0.07541765721000004
C1_0	H1C3N1_24		H1_0	C4N1_13				251	-0.04425126094700005
C1_0	H1C3N1_24		H1_0	C4N1_14				251	-0.04425019713399969
C1_0	H1C3N1_24		H1_0	C4N1_15				251	-0.07712915803100096
C1_0	H1C3N1_24		H1_0	C4N1_16				251	-0.07154362967600036
C1_0	H1C3N1_24		H1_0	C4N1_17				251	-0.02700761036800081
C1_0	H1C3N1_24		H1_0	C4N1_18				251	-0.06361668154400135
C1_0	H1C3N1_24		H1_0	C4N1_19				251	-0.0033154479360000266
C1_0	H1C3N1_24		H1_0	C4N1_20				251	-0.07712885652400026
C1_0	H1C3N1_24		H1_0	C4N1_21				251	-0.12966270481700093
C1_0	H1C3N1_24		H1_0	C4N1_22				251	-0.07180185312800091
C1_0	H1C3N1_24		H1_0	C4N1_23				251	-0.18410922645200145
C1_0	H1C3N1_24		H1_0	C4N1_24				251	-0.0722785933480008
C1_0	H1C3N1_24		H1_0	C4N1_25				251	0.04084578892299895
C1_0	H1C3N1_24		H1_0	C4N1_26				251	-0.07194540150100082
C1_0	H1C3N1_24		H1_0	C4N1_27				251	-0.05778368073000095
C1_0	H1C3N1_24		H1_0	C4N1_28				251	-0.152333882672
C1_0	H1C3N1_24		H1_0	C4N1_29				251	-0.02984190983100099
C1_0	H1C3N1_24		H1_0	C4N1_30				251	-0.05028529758400069
C1_0	H1C3N1_24		H1_0	C4N1_31				251	-0.06361639294200039
C1_0	H1C3N1_25		H1_0	C4N1_0				251	-0.19997153927100086
C1_0	H1C3N1_25		H1_0	C4N1_1				251	-0.16833369695900124
C1_0	H1C3N1_25		H1_0	C4N1_2				251	-0.1172461476600013
C1_0	H1C3N1_25		H1_0	C4N1_3				251	-0.14297559248800162
C1_0	H1C3N1_25		H1_0	C4N1_4				251	-0.11058405022100182
C1_0	H1C3N1_25		H1_0	C4N1_5				251	-0.02779952768600147
C1_0	H1C3N1_25		H1_0	C4N1_6				251	-0.204106898960001
C1_0	H1C3N1_25		H1_0	C4N1_7				251	-0.2382606557940008
C1_0	H1C3N1_25		H1_0	C4N1_8				251	-0.14946901887600106
C1_0	H1C3N1_25		H1_0	C4N1_9				251	-0.11058388442600098
C1_0	H1C3N1_25		H1_0	C4N1_10				251	-0.12955675484100126
C1_0	H1C3N1_25		H1_0	C4N1_11				251	-0.1683385683570009
C1_0	H1C3N1_25		H1_0	C4N1_12				251	-0.003941119762000511
C1_0	H1C3N1_25		H1_0	C4N1_13				251	-0.1236100379190006
C1_0	H1C3N1_25		H1_0	C4N1_14				251	-0.12360897410600025
C1_0	H1C3N1_25		H1_0	C4N1_15				251	-0.1564879350030015
C1_0	H1C3N1_25		H1_0	C4N1_16				251	-0.15090240664800092
C1_0	H1C3N1_25		H1_0	C4N1_17				251	-0.10636638734000137
C1_0	H1C3N1_25		H1_0	C4N1_18				251	-0.1429754585160019
C1_0	H1C3N1_25		H1_0	C4N1_19				251	-0.08267422490800058
C1_0	H1C3N1_25		H1_0	C4N1_20				251	-0.1564876334960008
C1_0	H1C3N1_25		H1_0	C4N1_21				251	-0.20902148178900148
C1_0	H1C3N1_25		H1_0	C4N1_22				251	-0.15116063010000147
C1_0	H1C3N1_25		H1_0	C4N1_23				251	-0.263468003424002
C1_0	H1C3N1_25		H1_0	C4N1_24				251	-0.15163737032000135
C1_0	H1C3N1_25		H1_0	C4N1_25				251	-0.038512988049001606
C1_0	H1C3N1_25		H1_0	C4N1_26				251	-0.15130417847300137
C1_0	H1C3N1_25		H1_0	C4N1_27				251	-0.1371424577020015
C1_0	H1C3N1_25		H1_0	C4N1_28				251	-0.23169265964400054
C1_0	H1C3N1_25		H1_0	C4N1_29				251	-0.10920068680300155
C1_0	H1C3N1_25		H1_0	C4N1_30				251	-0.12964407455600124
C1_0	H1C3N1_25		H1_0	C4N1_31				251	-0.14297516991400094
C1_0	H1C3N1_26		H1_0	C4N1_0				251	-0.19997056149400017
C1_0	H1C3N1_26		H1_0	C4N1_1				251	-0.16833271918200055
C1_0	H1C3N1_26		H1_0	C4N1_2				251	-0.1172451698830006
C1_0	H1C3N1_26		H1_0	C4N1_3				251	-0.14297461471100092
C1_0	H1C3N1_26		H1_0	C4N1_4				251	-0.11058307244400112
C1_0	H1C3N1_26		H1_0	C4N1_5				251	-0.02779854990900077
C1_0	H1C3N1_26		H1_0	C4N1_6				251	-0.2041059211830003
C1_0	H1C3N1_26		H1_0	C4N1_7				251	-0.2382596780170001
C1_0	H1C3N1_26		H1_0	C4N1_8				251	-0.14946804109900036
C1_0	H1C3N1_26		H1_0	C4N1_9				251	-0.11058290664900028
C1_0	H1C3N1_26		H1_0	C4N1_10				251	-0.12955577706400057
C1_0	H1C3N1_26		H1_0	C4N1_11				251	-0.1683375905800002
C1_0	H1C3N1_26		H1_0	C4N1_12				251	-0.003940141984999812
C1_0	H1C3N1_26		H1_0	C4N1_13				251	-0.1236090601419999
C1_0	H1C3N1_26		H1_0	C4N1_14				251	-0.12360799632899955
C1_0	H1C3N1_26		H1_0	C4N1_15				251	-0.1564869572260008
C1_0	H1C3N1_26		H1_0	C4N1_16				251	-0.15090142887100022
C1_0	H1C3N1_26		H1_0	C4N1_17				251	-0.10636540956300067
C1_0	H1C3N1_26		H1_0	C4N1_18				251	-0.1429744807390012
C1_0	H1C3N1_26		H1_0	C4N1_19				251	-0.08267324713099988
C1_0	H1C3N1_26		H1_0	C4N1_20				251	-0.1564866557190001
C1_0	H1C3N1_26		H1_0	C4N1_21				251	-0.20902050401200079
C1_0	H1C3N1_26		H1_0	C4N1_22				251	-0.15115965232300077
C1_0	H1C3N1_26		H1_0	C4N1_23				251	-0.2634670256470013
C1_0	H1C3N1_26		H1_0	C4N1_24				251	-0.15163639254300065
C1_0	H1C3N1_26		H1_0	C4N1_25				251	-0.03851201027200091
C1_0	H1C3N1_26		H1_0	C4N1_26				251	-0.15130320069600067
C1_0	H1C3N1_26		H1_0	C4N1_27				251	-0.1371414799250008
C1_0	H1C3N1_26		H1_0	C4N1_28				251	-0.23169168186699984
C1_0	H1C3N1_26		H1_0	C4N1_29				251	-0.10919970902600085
C1_0	H1C3N1_26		H1_0	C4N1_30				251	-0.12964309677900054
C1_0	H1C3N1_26		H1_0	C4N1_31				251	-0.14297419213700024
C1_0	H1C3N1_27		H1_0	C4N1_0				251	-0.12061238557200049
C1_0	H1C3N1_27		H1_0	C4N1_1				251	-0.08897454326000087
C1_0	H1C3N1_27		H1_0	C4N1_2				251	-0.037886993961000925
C1_0	H1C3N1_27		H1_0	C4N1_3				251	-0.06361643878900125
C1_0	H1C3N1_27		H1_0	C4N1_4				251	-0.031224896522001444
C1_0	H1C3N1_27		H1_0	C4N1_5				251	0.051559626012998905
C1_0	H1C3N1_27		H1_0	C4N1_6				251	-0.12474774526100063
C1_0	H1C3N1_27		H1_0	C4N1_7				251	-0.15890150209500042
C1_0	H1C3N1_27		H1_0	C4N1_8				251	-0.07010986517700069
C1_0	H1C3N1_27		H1_0	C4N1_9				251	-0.031224730727000605
C1_0	H1C3N1_27		H1_0	C4N1_10				251	-0.05019760114200089
C1_0	H1C3N1_27		H1_0	C4N1_11				251	-0.08897941465800052
C1_0	H1C3N1_27		H1_0	C4N1_12				251	0.07541803393699986
C1_0	H1C3N1_27		H1_0	C4N1_13				251	-0.04425088422000023
C1_0	H1C3N1_27		H1_0	C4N1_14				251	-0.044249820406999874
C1_0	H1C3N1_27		H1_0	C4N1_15				251	-0.07712878130400114
C1_0	H1C3N1_27		H1_0	C4N1_16				251	-0.07154325294900055
C1_0	H1C3N1_27		H1_0	C4N1_17				251	-0.027007233641000994
C1_0	H1C3N1_27		H1_0	C4N1_18				251	-0.06361630481700153
C1_0	H1C3N1_27		H1_0	C4N1_19				251	-0.003315071209000209
C1_0	H1C3N1_27		H1_0	C4N1_20				251	-0.07712847979700044
C1_0	H1C3N1_27		H1_0	C4N1_21				251	-0.1296623280900011
C1_0	H1C3N1_27		H1_0	C4N1_22				251	-0.0718014764010011
C1_0	H1C3N1_27		H1_0	C4N1_23				251	-0.18410884972500163
C1_0	H1C3N1_27		H1_0	C4N1_24				251	-0.07227821662100098
C1_0	H1C3N1_27		H1_0	C4N1_25				251	0.04084616564999877
C1_0	H1C3N1_27		H1_0	C4N1_26				251	-0.071945024774001
C1_0	H1C3N1_27		H1_0	C4N1_27				251	-0.057783304003001135
C1_0	H1C3N1_27		H1_0	C4N1_28				251	-0.15233350594500017
C1_0	H1C3N1_27		H1_0	C4N1_29				251	-0.029841533104001172
C1_0	H1C3N1_27		H1_0	C4N1_30				251	-0.05028492085700087
C1_0	H1C3N1_27		H1_0	C4N1_31				251	-0.06361601621500057
C2_0	O2_0		C1_0	C1O2_0				252	0.23937439823200002
C2_0	O2_0		C1_0	C1O2_1				252	-0.15112114554800016
C2_0	O2_0		C1_0	C1O2_2				252	0.08958565165099941
H1C1_0	H2C1O1_0		H2C1_0	H1C1O1_0				253	-0.006071253675001387
H1C1_0	H2C1O1_0		H2C1_0	H1C1O1_1				253	0.06370744781799864
H1C1_0	H2C1O1_1		H2C1_0	H1C1O1_0				253	-0.0885418665540012
H1C1_0	H2C1O1_1		H2C1_0	H1C1O1_1				253	-0.018763165061001175
H1C1_0	H1C1O1_0		C1O1_0	H2C1_0				254	-0.11325930422399821
H1C1_0	H1C1O1_1		C1O1_0	H2C1_0				254	-0.18303800571699824
H1C1_0	N2_0		N1_0	H1C1N1_0				255	0.03133406987299914
H1C1_0	N2_0		N1_0	H1C1N1_1				255	0.06324090060799925
H1C1_0	H1O2_0		H1O1_0	H1C1O1_0				256	-0.182984395946999
H1C1_0	H1O2_0		H1O1_0	H1C1O1_1				256	-0.11320569445399897
H1C1_0	H1O2_0		O2_0	H2C1_0				257	-0.03368823569699941
H1C1_0	H1O1_0		H1_0	H1C1O1_0				258	-0.17934577433800047
H1C1_0	H1O1_0		H1_0	H1C1O1_1				258	-0.10956707284500045
C1N1_0	H2C1_0		H1C1_0	H1C1N1_0				259	-0.021528192489999043
C1N1_0	H2C1_0		H1C1_0	H1C1N1_1				259	0.01037863824500107
O2_0	H2C1_0		C1O1_0	H2O1_0				260	-0.3181605616220011
O2_0	H2C1_0		H2_0	C1O2_0				261	-0.02640836924900114
O2_0	H2C1_0		H2_0	C1O2_1				261	-0.4169039130290013
O2_0	H2C1_0		H2_0	C1O2_2				261	-0.17619711583000175
O2_0	H2C1_0		H1O1_0	H1C1O1_0				262	-0.1492961602499996
O2_0	H2C1_0		H1O1_0	H1C1O1_1				262	-0.07951745875699956
O2_0	H2C1_0		O1_0	H2C1O1_0				263	-0.07083537018599984
O2_0	H2C1_0		O1_0	H2C1O1_1				263	0.01163524269299998
O2_0	H2C1_0		H1_0	H1_0	C1O2_0			264	0.169311591524
O2_0	H2C1_0		H1_0	H1_0	C1O2_1			264	-0.22118395225600018
O2_0	H2C1_0		H1_0	H1_0	C1O2_2			264	0.019522844942999384
C1N1_0	H3C1_0		H1_0	H2C2N1_0				265	0.0507622744469991
C1N1_0	H3C1_0		H1_0	H2C2N1_1				265	0.02189379431199967
C1N1_0	H3C1_0		H1_0	H2C2N1_2				265	0.18680135274099996
C1N1_0	H3C1_0		H1_0	H2C2N1_3				265	0.2389358991870001
C1N1_0	H3C1_0		H1_0	H2C2N1_4				265	0.1510047450739993
C1N1_0	H3C1_0		H1_0	H2C2N1_5				265	-0.004751409800000772
C1N1_0	H3C1_0		H1_0	H2C2N1_6				265	0.05657945641699946
C1N1_0	H3C1_0		H1_0	H2C2N1_7				265	0.045253032276999505
C1N1_0	H3C1_0		H1_0	H2C2N1_8				265	0.04207021943499889
C1N1_0	H3C1_0		H1_0	H2C2N1_9				265	-0.010481254084000469
C1N1_0	H3C1_0		H1_0	H2C2N1_10				265	-0.037161851003000734
C1N1_0	H3C1_0		H1_0	H2C2N1_11				265	0.128518702609
C1N1_0	H3C1_0		H1_0	H2C2N1_12				265	0.10980151605200028
O2_0	H3C1_0		H2O1_0	H1C1O1_0				266	-0.19597685594000147
O2_0	H3C1_0		H2O1_0	H1C1O1_1				266	-0.12619815444700144
O2_0	H3C1_0		H1O1_0	H2C1O1_0				267	-0.1343005051170003
O2_0	H3C1_0		H1O1_0	H2C1O1_1				267	-0.0518298922380005
O2_0	H3C1_0		H2C1_0	H1O2_0				268	0.04261263715499908
H1O2_0	H3C1_0		O2_0	H4C1_0				269	-0.05937243532000025
O2_0	H4C1_0		H1O2_0	H3C1_0				270	0.05937243532000025
C1N1_0	C1N1_0		C2_0	N2_0				271	-0.017677090075000734
C1O1_0	N2O1_0		N2_0	C1O2_0				272	0.03094099727699806
C1O1_0	N2O1_0		N2_0	C1O2_1				272	-0.3595545465030021
C1O1_0	N2O1_0		N2_0	C1O2_2				272	-0.11884774930400255
C1O1_0	N2O1_1		N2_0	C1O2_0				272	0.28489199283299804
C1O1_0	N2O1_1		N2_0	C1O2_1				272	-0.10560355094700213
C1O1_0	N2O1_1		N2_0	C1O2_2				272	0.13510324625199743
C1O1_0	N2O1_2		N2_0	C1O2_0				272	0.15003309309299873
C1O1_0	N2O1_2		N2_0	C1O2_1				272	-0.24046245068700145
C1O1_0	N2O1_2		N2_0	C1O2_2				272	0.00024434651199811697
C1O1_0	N1O2_0		N1O1_0	C1O2_0				273	0.28165449215200056
C1O1_0	N1O2_0		N1O1_0	C1O2_1				273	-0.10884105162799784
C1O1_0	N1O2_0		N1O1_0	C1O2_2				273	0.13186574557099817
C1O1_0	N1O2_1		N1O1_0	C1O2_0				273	0.1664366802389985
C1O1_0	N1O2_1		N1O1_0	C1O2_1				273	-0.2240588635409999
C1O1_0	N1O2_1		N1O1_0	C1O2_2				273	0.016647933657996106
C1O1_0	N1O2_2		N1O1_0	C1O2_0				273	0.15461241722299945
C1O1_0	N1O2_2		N1O1_0	C1O2_1				273	-0.23588312655699895
C1O1_0	N1O2_2		N1O1_0	C1O2_2				273	0.004823670641997069
C1O1_0	O2_0		O1_0	C1O2_0				274	0.3412247883090007
C1O1_0	O2_0		O1_0	C1O2_1				274	-0.04927075547100124
C1O1_0	O2_0		O1_0	C1O2_2				274	0.19143604172799833
C1O1_0	H1O2_0		H1O1_0	C1O2_0				275	0.23514701622299938
C1O1_0	H1O2_0		H1O1_0	C1O2_1				275	-0.15534852755700257
C1O1_0	H1O2_0		H1O1_0	C1O2_2				275	0.085358269641997
H1_0	C2_0		C1_0	H1C1_0				276	0.263144224873999
H1_0	C1O1_0		C1_0	H1O1_0				277	0.29184767365899944
H1_0	H2N1_0		H2_0	H1N1_0				278	0.015341307159999928
H2_0	O2_0		H1_0	H1O2_0				279	0.036326778303999774
H2_0	O2_0		H1O1_0	H1O1_0				280	0.03268815669500036
H1O2_0	H2C1O1_0		H1C1O1_0	H2O2_0				281	-0.014548343430000443
H1O2_0	H2C1O1_0		H1C1O1_1	H2O2_0				281	0.055230358062999585
H1O2_0	H2C1O1_1		H1C1O1_0	H2O2_0				281	-0.09701895630900026
H1O2_0	H2C1O1_1		H1C1O1_1	H2O2_0				281	-0.02724025481600023
H2O1_0	H1O2_0		H1O1_0	H2O2_0				282	0.047128007393000715
N1O1_0	H1C1O1_0		C1O1_0	H1N1O1_0				283	0.0013863317960005617
N1O1_0	H1C1O1_0		C1O1_0	H1N1O1_1				283	-0.0513138258859982
N1O1_0	H1C1O1_1		C1O1_0	H1N1O1_0				283	-0.06839236969699947
N1O1_0	H1C1O1_1		C1O1_0	H1N1O1_1				283	-0.12109252737899823
H1C1O1_0	H1O2_0		O2_0	H2C1O1_0				284	-0.027616982021999803
H1C1O1_0	H1O2_0		O2_0	H2C1O1_1				284	0.05485363085700001
H1C1O1_1	H1O2_0		O2_0	H2C1O1_0				284	-0.09739568351499983
H1C1O1_1	H1O2_0		O2_0	H2C1O1_1				284	-0.014925070636000015
N1_0	H1N1O1_0		H1N1_0	N1O1_0				285	-0.12301046628599899
N1_0	H1N1O1_1		H1N1_0	N1O1_0				285	-0.07031030860400023
N1_0	H1N1O1_0		H1_0	N2O1_0				286	-0.07475374326499917
N1_0	H1N1O1_0		H1_0	N2O1_1				286	-0.32870473882099915
N1_0	H1N1O1_0		H1_0	N2O1_2				286	-0.19384583908099984
N1_0	H1N1O1_1		H1_0	N2O1_0				286	-0.022053585583000412
N1_0	H1N1O1_1		H1_0	N2O1_1				286	-0.2760045811390004
N1_0	H1N1O1_1		H1_0	N2O1_2				286	-0.14114568139900108
C1N1_0	H1N1_0		N1_0	H1C1N1_0				287	-0.013163362224000608
C1N1_0	H1N1_0		N1_0	H1C1N1_1				287	0.018743468510999506
H1N1_0	H2O1_0		H1O1_0	H2N1_0				288	0.03762524738099948
H1N1_0	N1O2_0		H1O1_0	N2O1_0				289	0.09112557734100157
H1N1_0	N1O2_0		H1O1_0	N2O1_1				289	-0.1628254182149984
H1N1_0	N1O2_0		H1O1_0	N2O1_2				289	-0.02796651847499909
H1N1_0	N1O2_1		H1O1_0	N2O1_0				289	-0.024092234571998716
H1N1_0	N1O2_1		H1O1_0	N2O1_1				289	-0.2780432301279987
H1N1_0	N1O2_1		H1O1_0	N2O1_2				289	-0.14318433038799938
H1N1_0	N1O2_2		H1O1_0	N2O1_0				289	-0.03591649758799953
H1N1_0	N1O2_2		H1O1_0	N2O1_1				289	-0.2898674931439995
H1N1_0	N1O2_2		H1O1_0	N2O1_2				289	-0.1550085934040002
H1N1_0	N1O2_0		N1O1_0	H1N1O1_0				290	-0.01811699602200001
H1N1_0	N1O2_0		N1O1_0	H1N1O1_1				290	-0.07081715370400055
H1N1_0	N1O2_1		N1O1_0	H1N1O1_0				290	-0.1333348079350003
H1N1_0	N1O2_1		N1O1_0	H1N1O1_1				290	-0.18603496561700084
H1N1_0	N1O2_2		N1O1_0	H1N1O1_0				290	-0.1451590709510011
H1N1_0	N1O2_2		N1O1_0	H1N1O1_1				290	-0.19785922863300165
H1N1_0	H1O1_0		H1_0	H1N1O1_0				291	-0.06098585034199999
H1N1_0	H1O1_0		H1_0	H1N1O1_1				291	-0.11368600802399964
H1N1_0	H1O1_0		O1_0	H2N1_0				292	0.05440968662199985
H1N1_0	H1O1_0		N1_0	H2O1_0				293	-0.04724026688199956
N1O1_0	H1N1O1_0		H1O1_0	N2O1_0				294	0.10924257336300158
N1O1_0	H1N1O1_0		H1O1_0	N2O1_1				294	-0.1447084221929984
N1O1_0	H1N1O1_0		H1O1_0	N2O1_2				294	-0.009849522452999082
N1O1_0	H1N1O1_1		H1O1_0	N2O1_0				294	0.16194273104500212
N1O1_0	H1N1O1_1		H1O1_0	N2O1_1				294	-0.09200826451099786
N1O1_0	H1N1O1_1		H1O1_0	N2O1_2				294	0.042850635229001455
N1O1_0	N2O1_0		N2_0	N1O2_0				295	-0.2507134948750007
N1O1_0	N2O1_0		N2_0	N1O2_1				295	-0.13549568296199865
N1O1_0	N2O1_0		N2_0	N1O2_2				295	-0.12367141994599962
N1O1_0	N2O1_1		N2_0	N1O2_0				295	0.0032375006809992612
N1O1_0	N2O1_1		N2_0	N1O2_1				295	0.11845531259400133
N1O1_0	N2O1_1		N2_0	N1O2_2				295	0.13027957561000036
N1O1_0	N2O1_2		N2_0	N1O2_0				295	-0.13162139905900005
N1O1_0	N2O1_2		N2_0	N1O2_1				295	-0.01640358714599799
N1O1_0	N2O1_2		N2_0	N1O2_2				295	-0.004579324129998952
N1O1_0	O2_0		O1_0	N1O2_0				296	0.05957029615699838
N1O1_0	O2_0		O1_0	N1O2_1				296	0.17478810807000045
N1O1_0	O2_0		O1_0	N1O2_2				296	0.18661237108599948
O1_0	C1O2_0		C1O1_0	O2_0				297	-0.3412247883090007
O1_0	C1O2_1		C1O1_0	O2_0				297	0.04927075547100124
